x1, x2, x3, x4, x5, x6, x7, x8, y
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.333333333333333, 1, 0.4, 32.74
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.666666666666667, 1, 0.4, 32.13
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 1, 1, 0.4, 31.64
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0, 1, 0.4, 28.95
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.333333333333333, 1, 0.4, 29.49
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.666666666666667, 1, 0.4, 28.64
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 1, 1, 0.4, 28.01
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0, 1, 0.4, 41.64
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.333333333333333, 1, 0.4, 43.1
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.666666666666667, 1, 0.4, 42.74
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 1, 1, 0.4, 41.92
0.76, 0.5, 1, 0.111111111111111, 1, 0, 1, 0.4, 40.78
0.76, 0.5, 1, 0.111111111111111, 1, 0.333333333333333, 1, 0.4, 40.15
0.76, 0.5, 1, 0.111111111111111, 1, 0.666666666666667, 1, 0.4, 40.57
0.76, 0.5, 1, 0.111111111111111, 1, 1, 1, 0.4, 40.42
0.74, 0.583333333333333, 0, 1, 0, 0, 1, 0.4, 14.54
0.74, 0.583333333333333, 0, 1, 0, 0.333333333333333, 1, 0.4, 14.45
0.74, 0.583333333333333, 0, 1, 0, 0.666666666666667, 1, 0.4, 14.18
0.74, 0.583333333333333, 0, 1, 0, 1, 1, 0.4, 14.5
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0, 1, 0.4, 14.7
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.333333333333333, 1, 0.4, 14.66
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.666666666666667, 1, 0.4, 14.4
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 1, 1, 0.4, 14.71
0.69, 0.75, 0.285714285714286, 1, 0, 0, 1, 0.4, 14.75
0.69, 0.75, 0.285714285714286, 1, 0, 0.333333333333333, 1, 0.4, 14.71
0.69, 0.75, 0.285714285714286, 1, 0, 0.666666666666667, 1, 0.4, 14.33
0.69, 0.75, 0.285714285714286, 1, 0, 1, 1, 0.4, 14.62
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0, 1, 0.4, 15.34
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.333333333333333, 1, 0.4, 15.29
